,property_id,lat,lng,addr_street,price,property_type,year,bedrooms,bathrooms,parking_space,suburb,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermarket
136,4349,-37.844984,144.865382,3/217 Woods Street,9900000,house,2014,3,2,2,not available,SC_033,2.6145037296946043,19994,1.6212064533351027,0,1,hospital_141,3.0083982792439756,S_056,1.9780351560940097
137,86823,-37.92519,145.000666,5 Davie Lane,5020000,house,2016,2,2,0,not available,SC_046,3.6715934552548526,19950,1.0210538551679365,0,1,hospital_156,1.694587142595009,S_009,1.1839507897236712
138,86612,-37.903544,144.993692,330 New Street,15260000,house,2011,3,2,2,not available,SC_015,4.044125732546513,19952,0.7970068709647496,0,1,hospital_198,0.8751036938703138,S_151,1.0422177551012495
139,74778,-37.899532,145.052972,2/78 Oakleigh Road,6720000,house,2011,4,2,2,not available,SC_041,1.719471356044624,19941,1.2428634126350693,0,1,hospital_159,2.8025214794581923,S_015,1.3531313454122382
140,22208,-37.751698,144.963073,1E The Avenue,9919000,house,2016,3,2,1,not available,SC_030,2.431246292735684,19966,0.3291702682645532,0,1,hospital_084,0.4907637849524075,S_173,1.052168889740016
141,55251,-37.835837,145.056782,2/57 Seymour Grove,14690000,house,2013,3,2,2,not available,SC_099,1.284227867377118,19853,1.045554880957143,0,1,hospital_168,1.1402115088937512,S_113,0.7627129735568052
142,9942,-37.78528,144.92891,108 Pin Oak Crescent,6750000,house,2016,2,1,0,not available,SC_011,1.1688113176986916,20040,0.22805589504432655,0,1,hospital_114,1.046400244108846,S_086,0.22989119760163354
143,27241,-37.589226,144.903063,53 Cascade Terrace,4350000,house,2015,4,2,2,not available,SC_016,1.0330957960469165,40221,3.8173160250261495,0,1,hospital_104,7.01176522176504,S_178,2.7800736610015484
144,16818,-37.714113,144.947046,22 Gloucester Street,4080000,house,2010,3,1,2,not available,SC_030,2.054290901213767,19962,1.1900613368358783,0,1,hospital_139,4.508530991066862,S_004,1.0760724678894504
145,69036,-37.86213303,145.0352173,3 Derril Avenue,36720000,house,2009,4,2,0,not available,SC_023,1.7037761312786317,19944,0.6937610987276188,0,1,hospital_157,0.20360912830462652,S_235,0.5942826258872953
146,1739,-37.811014,144.88101699999999,126 Empress Avenue,9000000,house,2014,3,1,1,not available,SC_043,2.5839671299470837,19996,0.9511739061298937,0,1,hospital_056,2.042027738955645,S_201,1.8814556100938251
147,54132,-37.816925,145.040447,15 Moir Street,10575000,house,2011,2,1,0,not available,SC_083,0.5814124434113935,19904,0.6163195428762169,0,1,hospital_086,0.8804325155069556,S_208,0.553923203052738
148,8635,-37.754896,144.750642,7 Rogers Close,10352000,house,2016,3,2,3,not available,SC_048,2.5704919035294043,20002,4.489943242038903,0,1,hospital_057,5.654427859177136,S_156,0.36317037414780085
149,18936,-37.674121,144.932168,49 Kiewa Crescent,3600000,house,2015,3,1,1,not available,SC_072,2.744824249688387,20030,1.4870181370751616,0,1,hospital_104,2.805584147245149,S_153,1.026623541959837
150,86692,-37.894737,144.989879,399 St Kilda Street,24310000,house,2010,4,3,2,not available,SC_015,3.009429676625578,19953,1.2739813140159415,0,1,hospital_198,1.807401120276545,S_193,1.657543749014056
151,50982,-37.793576,145.12172,2 Nauru Court,9680000,house,2012,3,2,2,not available,SC_091,0.8143641317856752,20042,2.8549530586234053,0,1,hospital_117,2.1417893172700615,S_188,0.759001619783619
152,9658,-37.84781,144.723537,8  Merribah Way,4264000,house,2010,3,2,1,not available,SC_053,1.656203050774185,46468,3.231505290726806,0,1,hospital_073,5.07164055833959,S_007,2.7709528465147084
153,54540,-37.817098,145.027584,47 Power Street,27540000,house,2013,4,1,2,not available,SC_083,0.797644235270775,19905,0.6683722802044696,0,1,hospital_086,0.38518046226157915,S_208,0.7625768181063217
154,49297,-37.804577,145.084533,26 Belgrove Avenue,4764000,house,2016,4,2,2,not available,SC_099,3.204766918043462,19894,2.2251304471626194,0,1,hospital_117,2.9193639028762033,S_136,1.5129572372928444
155,90076,-37.961899,145.042048,15B Jack Road,16000000,house,2015,3,2,2,not available,SC_079,1.423653819596279,19866,1.218640713610058,0,1,hospital_082,1.3046803854162625,S_023,1.2387217981580103
156,37279,-37.629669,145.039725,30 Maranatha Street,7216000,house,2012,4,2,2,not available,SC_062,4.72064829019691,20005,2.666807308525787,0,1,hospital_053,3.184503152627795,S_196,2.7796788073572087
157,86673,-37.900803,145.004248,38 Montclair Avenue,24530000,house,2010,5,2,2,not available,SC_015,4.129807933108068,19953,0.45734463600736075,0,1,hospital_013,0.9326704941120532,S_151,0.6108647526786701
158,54930,-37.84482574,145.0703735,11 St Andries Street,21280000,house,2009,4,3,2,not available,SC_099,2.5248922411411994,19850,0.4654251654284816,0,1,hospital_168,1.3620007653476818,S_160,1.0951586411654048
159,66164,-37.769968,145.315063,3 Blueberry Road,9009000,house,2016,4,2,2,not available,SC_084,1.3192918035737988,19877,1.661952026365286,0,1,hospital_113,3.6071359250847506,S_168,1.2541500413655016
160,85083,-37.87779,144.990346,7 Moore Street,14520000,house,2016,2,1,0,not available,SC_015,1.3202009387043738,19955,0.4781956847395052,0,1,hospital_009,1.430398006150297,S_133,0.5819747811776562
161,82666,-37.907494,145.272679,22 Sovereign Manors Crescent,7350000,house,2012,3,2,2,not available,SC_049,3.4459849996187986,19867,3.4775865964093082,0,1,hospital_150,3.6930937435473856,S_199,2.5392043520069496
162,82423,-37.990552,145.248061,8 Laburnum Grove,2760000,house,2010,3,1,2,not available,SC_077,1.6292663553756799,19888,3.363873118724163,0,1,hospital_119,2.6231057459395895,S_195,1.6680512548078787
163,65125,-37.808807,145.306323,13 Yolanda Court,9880000,house,2011,3,2,0,not available,SC_022,2.3131589725201502,19878,2.708254712336082,0,1,hospital_164,4.463206832231338,S_224,0.8223329602583552
164,1542,-37.796757,144.891993,94A Commercial Road,8540000,house,2010,3,2,0,not available,SC_085,2.6058002673208702,20024,0.641489631299913,0,1,hospital_003,0.5634367187468768,S_201,0.6909271200685623
165,59358,-37.808133,145.185923,12 Mountfield Road,12480000,house,2016,4,2,2,not available,SC_088,1.3651801337729916,19900,1.221484814965998,0,1,hospital_070,0.7190773923828315,S_202,1.9525577289535383
166,9791,-37.890389,144.642306,27 Outlook Drive,4830000,house,2008,4,3,2,not available,SC_012,3.3177643609603384,19921,1.931871326973547,0,1,hospital_073,3.589513893785598,S_236,2.9229798781073684
167,39386,-37.69612885,145.0415039,10 Nara Court,4914000,house,2009,3,1,2,not available,SC_047,4.823815126351748,20008,2.612742278996569,0,1,hospital_037,1.5249243497959635,S_155,1.2107189465885322
168,26811,-37.574409,144.930406,4 Lilac Close,6201000,house,2013,4,2,2,not available,SC_005,0.8784734138050575,40221,3.256701806594282,0,1,hospital_104,8.53771824627567,S_178,2.2037381782370233
169,25435,-37.5769072,144.9101693,14 Thoresby Circuit,4270000,house,2011,5,2,2,not available,SC_005,0.9436061186748117,40221,4.029837816427632,0,1,hospital_104,8.263621458113063,S_178,2.835394103463559
170,67193,-37.754032,145.34243,2/10 Deschamps Street,4750000,house,2015,2,1,1,not available,SC_084,2.5494833327305924,19876,0.4932646907041971,0,1,hospital_151,1.2528562280376048,S_233,0.7993594741461563
171,87743,-37.944875,145.022652,434 Bluff Road,8415000,house,2010,3,1,2,not available,SC_046,1.501819264744141,19948,1.7001956233021993,0,1,hospital_036,1.6845621481276047,S_214,0.07558545741574715
172,62590,-37.827444,145.227827,16 Lee Court,10780000,house,2015,4,2,1,not available,SC_032,1.6376702700686367,19902,1.2905090314463126,0,1,hospital_105,2.256719055274509,S_040,1.7264416730512324
173,4988,-37.86652,144.839754,19 Waratah Street,20480000,house,2015,4,2,2,not available,SC_033,4.478175866373058,19927,0.18124863368352281,0,1,hospital_141,4.575858203434263,S_128,0.8728473809667073
174,18798,-37.678625,144.908307,4 & 4A Bittern Street,3042000,house,2015,3,1,2,not available,SC_059,2.317742671969351,20030,1.1111455481309167,0,1,hospital_104,3.2869095169165967,S_153,1.1770581225197387
175,79718,-38.00472641,145.1564484,15 Watervale Way,7040000,house,2010,3,2,2,not available,SC_057,1.9944862135017236,19889,4.265340407967728,0,1,hospital_096,1.7767119148542785,S_079,1.9118269837008448
176,1842,-37.81013107,144.8837585,152 Williamstown Road,4080000,house,2008,3,1,0,not available,SC_043,2.6818579345407367,19996,0.8367929561486789,0,1,hospital_056,1.9043935509533672,S_201,1.6316589607723109
177,31080,-37.763416,145.018099,298 Rathmines Street,14630000,house,2014,3,1,2,not available,SC_001,2.144086211790814,19930,1.7569449958743146,0,1,hospital_035,0.9040300127226567,S_105,1.8734375659300337
178,65827,-37.779715,145.332565,16 Jillian Street,4745000,house,2012,3,1,1,not available,SC_084,2.906954924464958,19877,1.86032340645029,0,1,hospital_113,2.7787865684044197,S_168,2.60823255151151
179,30336,-37.77058411,144.9959412,7 Claude Street,8520000,house,2009,2,1,0,not available,SC_103,3.4911296867372412,20016,0.09911462657085518,0,1,hospital_035,1.3516715184788608,S_105,2.2751211406471845
180,4702,-37.844421,144.874189,84 Anderson Street,10220000,house,2014,3,1,2,not available,SC_033,3.1175420444597366,19994,0.8487246130348806,0,1,hospital_141,2.516823442364523,S_056,2.638130786637246
181,37717,-37.641646,145.046065,7 Olive Court,4641000,house,2013,4,2,2,not available,SC_062,3.6509617212125764,20005,1.8450503120798418,0,1,hospital_053,2.831226155845959,S_083,2.635764013824861
182,49300,-37.805946,145.103907,26 Evelina Street,22880000,house,2014,4,2,2,not available,SC_020,2.1232154935321734,19896,1.507438232272407,0,1,hospital_117,1.296796261405887,S_136,0.26889436677055767
183,820,-37.796263,144.905516,3 Stirling Street,12835000,house,2014,3,1,1,not available,SC_011,1.805990837164956,20025,0.5739506787178411,0,1,hospital_003,1.5098529316366665,S_201,0.8276731141997623
184,5149,-37.863653,144.84436,32 Stirling Avenue,5550000,house,2008,3,1,2,not available,SC_033,4.121899862583373,19927,0.5539161112646149,0,1,hospital_141,4.150424769626853,S_128,1.3515417634212503
185,2551,-37.81003189,144.8762512,9 Chatfield Street,9876000,house,2008,5,2,2,not available,SC_043,2.236898378538965,20023,1.214389458621546,0,1,hospital_056,2.07465557106706,S_201,2.1749870660521693
186,49604,-37.807446,145.068242,53 Gordon Street,10400000,house,2012,3,1,2,not available,SC_099,2.0840427258817815,19892,2.053582946287666,0,1,hospital_064,1.758917195834296,S_137,1.626892372188433
187,25021,-37.58952713,144.9303589,10 Metropolitan Avenue,3952000,house,2009,4,2,2,not available,SC_110,1.2752033869737027,40221,1.782827398736797,0,1,hospital_104,6.865444942267793,S_178,0.59250102106355
188,87076,-37.9215126,145.0053253,737-739 Hampton Street,2850000,house,2009,4,2,2,not available,SC_046,3.5232894348896497,19951,1.0641787829993503,0,1,hospital_156,1.6243557725256366,S_009,1.0897838567612796
189,46448,-37.706146,145.169213,11 Milborne Crescent,9840000,house,2013,4,2,2,not available,SC_051,3.7106270555448706,19987,2.0562074670597017,0,1,hospital_075,5.580029019177813,S_194,1.3951681643402591
190,64103,-37.792352,145.298027,28 Kincumber Drive,7728000,house,2015,3,1,1,not available,SC_022,1.5134818890652069,19877,1.5216710865894048,0,1,hospital_164,4.107707931213515,S_224,1.5369128479125238
191,12018,-37.70914841,144.7751465,1 Tudor Rose Cr,4400000,house,2008,3,2,2,not available,SC_107,3.485358914807615,20000,0.8967464604542992,0,1,hospital_057,6.6833743365571525,S_094,0.7675867807023163
192,10567,-37.783551,144.930192,43 Waltham Street,9540000,house,2015,3,1,2,not available,SC_011,1.2430215092742851,20040,0.4337975932745074,0,1,hospital_007,1.139385372370465,S_086,0.4520870967181572
193,30375,-37.77047,144.995509,72 Herbert Street,11985000,house,2010,2,1,2,not available,SC_103,3.4845602283724375,20016,0.07037291339881457,0,1,hospital_035,1.3735395764592937,S_105,2.274660898908223
194,76860,-37.92611,145.130267,45 Kionga St,7820000,house,2009,2,1,1,not available,SC_073,5.36613159450521,19915,0.8692746856151014,0,1,hospital_076,0.9787714602617894,S_169,1.0228688200820601
195,6420,-37.786728,144.8352,20 Martin Street,5863000,house,2010,3,1,2,not available,SC_102,0.510306615683071,20021,0.2867633467316296,0,1,hospital_174,1.0331749272557125,S_080,0.5966022168579308
196,64472,-37.796717,145.296674,40 Ruskin Avenue,10540000,house,2016,3,1,1,not available,SC_022,1.2245282073424637,19878,1.421244561453681,0,1,hospital_164,3.816748438889043,S_055,1.2610091232955074
197,60502,-37.83411,145.215281,16 Liddle Way,11458000,house,2015,3,2,2,not available,SC_032,2.658653454274264,19901,1.7078266601660521,0,1,hospital_008,1.986942397118025,S_040,2.736238684146724
198,1058,-37.797934,144.904041,45 Moore Street,6200000,house,2015,2,1,2,not available,SC_011,2.03235427796796,20025,0.358275861878396,0,1,hospital_003,1.4573908410561056,S_201,0.6160036126331624
199,82266,-37.996986390000004,145.2519531,5/38 Frawley Road,2882000,house,2009,2,1,1,not available,SC_077,0.9673315128242143,19885,2.7894800631240115,0,1,hospital_119,3.1808290626891242,S_212,1.4799326962547417
200,42649,-37.74674,145.084254,88 Buckingham Drive,7600000,house,2010,3,2,2,not available,SC_017,1.7103835357384494,19936,1.6513679294348036,0,1,hospital_066,2.1929882208058027,S_100,1.962454192174736
201,60380,-37.836441,145.201496,1/11 View Road,10464000,house,2013,3,2,2,not available,SC_088,2.7101089075737956,19901,2.19099128213536,0,1,hospital_008,2.6553422696255047,S_202,2.6238248445602532
202,66104,-37.773098,145.3094585,26 Bellara Drive,4760000,house,2012,3,1,0,not available,SC_084,1.7099409277658413,19877,1.3225592639593549,0,1,hospital_113,4.176505990843065,S_058,1.7496509110366507
203,71697,-37.862124,145.232287,6 Harrow Garden,16160000,house,2013,4,2,2,not available,SC_032,5.504301370702978,19870,3.883617675900841,0,1,hospital_179,1.472146311271297,S_226,1.1696318830632135
204,13819,-37.74574661,144.9096222,131 Lincoln Road,11550000,house,2008,3,3,2,not available,SC_082,1.3569225949474626,20036,1.0093532836011885,0,1,hospital_184,0.5545107656322342,S_197,0.1545974848324407
205,45039,-37.683653,145.104691,4 Palpera Terrace,6540000,house,2010,4,2,3,not available,SC_062,3.9405604437642507,19985,2.2814526288834376,0,1,hospital_075,2.393000370970045,S_210,2.173495995646665
206,1386,-37.803963,144.905875,70 Moreland Street,9600000,house,2016,3,1,2,not available,SC_011,2.566565520513031,20025,0.3977155079395932,0,1,hospital_003,1.968699946778956,S_201,0.7789100417634071
207,6783,-37.790521,144.841333,5 Jessie Street,16000000,house,2016,4,2,2,not available,SC_102,1.139276626108588,20021,0.775916450791879,0,1,hospital_174,1.6249588577715495,S_080,1.2263748505104377
208,8601,-37.751556,144.755031,6 Whyalla Place,3160000,house,2015,4,2,2,not available,SC_048,2.3875443613726763,20002,4.032020604138595,0,1,hospital_057,5.3275407405783275,S_156,0.18458670057244242
209,62277,-37.823722,145.227717,75 Wantirna Road,10800000,house,2016,3,2,2,not available,SC_032,1.2248557574194305,19902,0.8791899830265119,0,1,hospital_105,1.9458847173034246,S_040,1.3133596511798844
210,93071,-37.985798,145.083605,26 Edmond Street,11920000,house,2014,3,2,2,not available,SC_003,1.701526928092616,19864,1.0317977777414884,0,1,hospital_001,1.0867412226224664,S_003,0.5964193604285861
211,12037,-37.70031,144.743026,1/19 Sharpe Street,5728000,house,2015,3,2,2,not available,SC_048,3.637170108159624,20000,2.74542930196903,0,1,hospital_057,9.191076867771336,S_163,1.0690422942539477
212,50959,-37.782238,145.110385,2 Braeside Drive,6309000,house,2010,3,2,2,not available,SC_091,1.4750861781029452,19896,4.161738072693395,0,1,hospital_194,1.0784280684221863,S_046,1.016206106545852
213,86228,-37.90856,145.003072,17 Durrant Street,15730000,house,2010,4,2,2,not available,SC_046,4.631896243315435,19952,0.41091992461416016,0,1,hospital_156,1.072877606826629,S_151,0.3099590261379374
214,8389,-37.762521,144.790818,3 Elmsted Court,4500000,house,2010,3,2,2,not available,SC_107,4.1832465403159365,20003,1.7422145475011699,0,1,hospital_057,2.096315914852218,S_159,0.4577213930682585
215,48217,-37.810298,145.0505,29 Alfred Street,21600000,house,2010,4,2,2,not available,SC_099,1.698131900490654,19903,1.40779285085439,0,1,hospital_064,0.26295709910191956,S_208,1.7050816550419525
216,33082,-37.735885,144.984016,654 Murray Road,6370000,house,2010,3,1,2,not available,SC_103,1.6315763972423942,20012,1.4858596545082652,0,1,hospital_139,2.3845805343154547,S_030,0.7007587231009291
217,15949,-37.70707321,144.8959045,14 Seggan Circle,23400000,house,2009,3,2,1,not available,SC_010,1.1092038658752355,20032,1.8983795175946916,0,1,hospital_184,4.0035926437075,S_198,2.2456148994370375
218,36452,-37.67474,145.034332,4/21 Lynne Street,2520000,house,2014,2,1,0,not available,SC_062,5.188705111022946,20006,1.8054536475139047,0,1,hospital_053,3.019845418100618,S_229,1.528737085165299
219,13231,-37.722379,144.775661,5 Milne Court,3465000,house,2014,3,2,2,not available,SC_107,2.8474106166369055,20001,1.7672505257519244,0,1,hospital_057,5.448652852883517,S_094,2.2349305118841305
220,80368,-38.00533,145.14809,55 Marriott Drive,6150000,house,2015,3,2,2,not available,SC_057,2.621327158672313,19862,4.708487260466578,0,1,hospital_096,2.395300881477949,S_079,2.535887047963028
221,68102,-37.842381,145.009455,43 Ross Street,4550000,house,2015,4,2,2,not available,SC_038,0.22742894968968247,19947,0.6883207673063602,0,1,hospital_097,1.1979519890062713,S_102,0.25027215201558634
222,29119,-37.802044,144.996489,78 Yarra Street,15340000,house,2016,3,1,1,not available,SC_068,2.5679681013275655,19976,0.36656669698513344,0,1,hospital_134,1.1940764506393904,S_076,0.8451579273988784
223,76872,-37.921094,145.129718,48 Panorama Street,7356000,house,2011,4,1,2,not available,SC_073,5.207226067750721,19915,0.8999938384484042,0,1,hospital_065,0.7670006828973378,S_169,1.1138621745008046
224,8636,-37.754761,144.75255,7 Rose Street,3780000,house,2011,4,2,2,not available,SC_048,2.6138918722905617,20002,4.323637127782336,0,1,hospital_057,5.4892921411915605,S_156,0.23391018255292714
